Location,Temperature,Humidity,RainToday
WaggaWagga,18.3,50,No
WaggaWagga,14.8,57,No
WaggaWagga,13.5,63,No
WaggaWagga,16.1,62,No
WaggaWagga,16.5,48,No
WaggaWagga,17.5,43,No
WaggaWagga,17.1,43,No
WaggaWagga,15.4,55,No
WaggaWagga,14.6,55,No
WaggaWagga,15,54,No
WaggaWagga,14.4,57,No
WaggaWagga,12.7,54,No
Williamtown,34,36,No
Williamtown,24.5,57,No
Williamtown,23.5,58,No
Williamtown,27.8,51,No
Williamtown,36,39,No
Williamtown,33.7,49,No
Williamtown,35.5,40,No
Williamtown,23.8,79,No
Williamtown,23,51,Yes
Williamtown,24.9,46,No
Williamtown,27.9,45,No
Williamtown,28.2,61,No
Williamtown,28.2,50,No
Williamtown,35.2,33,No
Williamtown,42,15,No
Williamtown,26.2,64,Yes
Williamtown,23.2,52,No
Williamtown,24.2,45,No
Williamtown,30,46,No
Williamtown,34.9,34,No
Williamtown,38.8,40,No
Williamtown,28.8,84,No
Williamtown,35.7,44,No
Williamtown,40.8,32,No
Williamtown,23.5,68,Yes
Williamtown,24.5,87,No
Williamtown,27.9,69,No
Williamtown,30.3,52,No
Williamtown,31.7,60,No
Williamtown,32.3,53,No
Williamtown,33.7,44,No
Williamtown,31.7,47,No
Williamtown,30.9,53,No
Williamtown,31.9,52,No
Williamtown,31,54,No
Williamtown,34.2,44,No
Williamtown,38.1,28,No
Williamtown,38.4,26,No
Williamtown,35.2,38,No
Williamtown,26.3,72,No
Williamtown,22.4,83,No
Williamtown,23.8,80,Yes
Williamtown,23.1,77,Yes
Williamtown,24.5,49,Yes
Williamtown,19.1,98,Yes
Williamtown,21.9,99,Yes
Williamtown,26.1,60,Yes
Williamtown,23.6,88,No
Williamtown,25.4,72,Yes
Williamtown,30.7,43,No
Williamtown,30,72,No
Williamtown,26.1,77,No
Williamtown,26,61,No
Williamtown,31.6,53,No
Williamtown,34.9,34,No
Williamtown,27.3,67,No
Williamtown,25.7,62,No
Williamtown,24.3,56,No
Williamtown,32.3,52,No
Williamtown,26.1,65,No
Williamtown,26.9,61,No
Williamtown,28.6,59,No
Williamtown,30.5,79,No
Williamtown,23.8,32,Yes
Williamtown,24.5,58,No
Williamtown,26.4,58,No
Williamtown,26.5,58,No
Williamtown,25.8,57,No
Williamtown,24.8,64,No
Williamtown,25.3,66,No
Williamtown,26.8,56,Yes
Williamtown,28,58,No
Williamtown,30,57,Yes
Williamtown,31.1,48,Yes
Williamtown,25.5,44,No
Williamtown,23.9,32,No
Williamtown,25.6,54,No
Williamtown,28.3,55,No
Williamtown,28.7,61,No
Williamtown,26.4,61,No
Williamtown,26.7,57,No
Williamtown,29.4,43,No
Williamtown,30.8,39,No
Williamtown,32.1,42,No
Williamtown,32.2,44,No
Williamtown,25.4,66,Yes
Williamtown,24.2,51,No
Williamtown,25.6,58,No
Williamtown,25.3,78,No
Williamtown,22.4,92,Yes
Williamtown,23.3,95,Yes
Williamtown,25.8,77,Yes
Williamtown,27.9,70,No
Williamtown,23.7,92,No
Williamtown,24.1,64,Yes
Williamtown,23.7,80,No
Williamtown,20.8,65,Yes
Williamtown,21.5,72,No
Williamtown,22.5,61,No
Williamtown,23.9,60,No
Williamtown,24.2,75,No
Williamtown,26.8,68,No
Williamtown,22.5,97,No
Williamtown,27.6,51,Yes
Williamtown,28.4,30,No
Williamtown,25.6,36,No
Williamtown,23.6,51,No
Williamtown,23,80,No
Williamtown,21.1,67,Yes
Williamtown,21.5,52,Yes
Williamtown,22.7,60,Yes
Williamtown,21.5,55,Yes
Williamtown,21.9,63,Yes
Williamtown,23.5,63,No
Williamtown,24.3,46,No
Williamtown,22.4,35,No
Williamtown,19.2,33,No
Williamtown,22.5,35,No
Williamtown,19.6,67,No
Williamtown,18.9,66,No
Williamtown,22.1,58,No
Williamtown,21.7,59,No
Williamtown,20.7,62,Yes
Williamtown,22.7,55,No
Williamtown,17.8,93,Yes
Williamtown,21.9,61,Yes
Williamtown,22.3,41,No
Williamtown,16.1,98,No
Williamtown,21.2,55,Yes
Williamtown,19.7,50,Yes
Williamtown,19.8,47,Yes
Williamtown,20,39,No
Williamtown,21,34,No
Williamtown,21.1,36,No
Williamtown,21.8,33,No
Williamtown,23.1,42,No
Williamtown,20.4,50,No
Williamtown,21.5,53,No
Williamtown,20.9,63,Yes
Williamtown,21.4,86,Yes
Williamtown,20.5,80,Yes
Williamtown,20.9,91,Yes
Williamtown,21.7,62,Yes
Williamtown,21.8,48,No
Williamtown,20.6,82,No
Williamtown,20.4,70,No
Williamtown,21.6,70,No
Williamtown,19.7,89,No
Williamtown,15.8,75,Yes
Williamtown,18.8,76,Yes
Williamtown,19.8,59,Yes
Williamtown,17.6,82,No
Williamtown,19.9,65,No
Williamtown,20.4,70,NaN
Williamtown,17.8,86,Yes
Williamtown,20.7,49,No
Williamtown,19,42,No
Williamtown,19.1,55,No
Williamtown,19.7,44,No
Williamtown,16.6,36,No
Williamtown,14.5,33,No
Williamtown,13.9,36,No
Williamtown,16.1,40,No
Williamtown,16.6,58,No
Williamtown,19.1,56,No
Williamtown,20,34,No
Williamtown,14.2,NaN,No
Williamtown,18.6,62,Yes
Williamtown,16.6,90,Yes
Williamtown,17.7,64,Yes
Williamtown,18.3,83,Yes
Williamtown,20.4,88,Yes
Williamtown,18.7,74,Yes
Williamtown,20.1,58,No
Williamtown,18.6,62,No
Williamtown,17.7,43,No
Williamtown,18.7,38,No
Williamtown,16.7,64,No
Williamtown,18.6,59,No
Williamtown,19.1,44,No
Williamtown,18.5,70,No
Williamtown,21.9,24,No
Williamtown,19.1,33,No
Williamtown,17.2,31,No
Williamtown,17.1,37,No
Williamtown,17.4,32,No
Williamtown,15.4,59,No
Williamtown,12.8,92,Yes
Williamtown,17,55,Yes
Williamtown,17.2,55,Yes
Williamtown,17.8,59,Yes
Williamtown,17,54,No
Williamtown,16.3,76,No
Williamtown,16.5,57,No
Williamtown,17.2,44,No
Williamtown,16.4,52,No
Williamtown,13.2,73,No
Williamtown,16.7,67,Yes
Williamtown,18,51,Yes
Williamtown,18.4,39,No
Williamtown,19.7,35,No
Williamtown,21.4,43,No
Williamtown,24.2,41,No
Williamtown,19.2,38,Yes
Williamtown,16,65,Yes
Williamtown,18.5,48,No
Williamtown,13.5,88,No
Williamtown,18,42,Yes
Williamtown,18.1,44,No
Williamtown,18.6,60,No
Williamtown,18.4,39,No
Williamtown,19,43,No
Williamtown,18.2,40,No
Williamtown,18.6,41,No
Williamtown,20,36,No
Williamtown,19.1,42,No
Williamtown,18.7,42,No
Williamtown,20,54,No
Williamtown,23.8,30,No
Williamtown,16.4,49,No
Williamtown,17.9,52,No
Williamtown,19.8,35,No
Williamtown,18.5,61,No
Williamtown,21.8,30,No
Williamtown,21.1,32,No
Williamtown,20,53,No
Williamtown,21.2,36,No
Williamtown,24.4,32,No
Williamtown,21.6,50,No
Williamtown,18.5,50,No
Williamtown,19.8,54,No
Williamtown,23.3,34,No
Williamtown,24.7,58,No
Williamtown,19.5,52,No
Williamtown,27.1,40,No
Williamtown,29.9,27,No
Williamtown,21.3,13,No
Williamtown,22.4,14,No
Williamtown,24.6,22,No
Williamtown,25.9,14,No
Williamtown,28.4,43,No
Williamtown,21,20,No
Williamtown,20.6,26,No
Williamtown,21.8,39,No
Williamtown,19.8,57,No
Williamtown,23.7,48,No
Williamtown,24.1,48,Yes
Williamtown,20.7,37,Yes
Williamtown,20.1,53,No
Williamtown,18,67,No
Williamtown,21.3,34,No
Williamtown,21.6,30,No
Williamtown,22.2,23,No
Williamtown,23.2,36,No
Williamtown,29.1,17,No
Williamtown,30.9,15,No
Williamtown,27.2,70,No
Williamtown,23.1,65,No
Williamtown,22.6,73,No
Williamtown,32.7,20,No
Williamtown,24.7,59,No
Williamtown,21.1,64,No
Williamtown,27.7,31,No
Williamtown,22.2,71,Yes
Williamtown,29.2,38,No
Williamtown,19.9,36,Yes
Williamtown,24.7,22,No
Williamtown,27.3,15,No
Williamtown,22.3,11,No
Williamtown,19.4,16,No
Williamtown,22.1,38,No
Williamtown,22.1,43,No
Williamtown,27.5,12,No
Williamtown,34.7,5,No
Williamtown,22.6,64,No
Williamtown,17,97,Yes
Williamtown,18.9,96,Yes
Williamtown,20.2,65,Yes
Williamtown,20.7,61,Yes
Williamtown,20.6,14,No
Williamtown,18.2,51,No
Williamtown,16.7,94,Yes
Williamtown,18.6,74,Yes
Williamtown,21,46,Yes
Williamtown,23.8,61,Yes
Williamtown,26.5,21,Yes
Williamtown,24.9,23,No
Williamtown,25.4,20,No
Williamtown,22.6,31,No
Williamtown,20.9,46,No
Williamtown,20.5,52,Yes
Williamtown,23.5,54,No
Williamtown,29.2,28,No
Williamtown,34.5,11,No
Williamtown,22.1,57,No
Williamtown,29.9,46,No
Williamtown,22.9,64,Yes
Williamtown,22.3,79,No
Williamtown,17.6,78,Yes
Williamtown,20.9,64,Yes
Williamtown,25.6,56,No
Williamtown,24,55,No
Williamtown,25.8,53,No
Williamtown,24.8,58,No
Williamtown,27.3,48,No
Williamtown,25.6,70,No
Williamtown,37.8,16,No
Williamtown,22.7,70,No
Williamtown,22.2,70,No
Williamtown,21.6,88,Yes
Williamtown,22.6,76,Yes
Williamtown,22.8,82,Yes
Williamtown,25.7,44,Yes
Williamtown,27.5,42,No
Williamtown,27,38,No
Williamtown,32,19,No
Williamtown,22.6,72,Yes
Williamtown,26.7,55,No
Williamtown,26.3,69,No
Williamtown,34.4,37,No
Williamtown,23.9,55,No
Williamtown,26.1,58,No
Williamtown,32.2,46,No
Williamtown,41,26,No
Williamtown,29.2,65,Yes
Williamtown,41.9,15,No
Williamtown,23.3,64,No
Williamtown,24.4,91,Yes
Williamtown,29.3,51,Yes
Williamtown,30.6,57,No
Williamtown,34.4,21,Yes
Williamtown,37,24,No
Williamtown,33.4,12,No
Williamtown,24.1,83,No
Williamtown,20,69,Yes
Williamtown,22.3,52,Yes
Williamtown,25.5,47,No
Williamtown,27.3,71,No
Williamtown,24.8,65,No
Williamtown,26.1,65,No
Williamtown,38.7,12,No
Williamtown,29,61,No
Williamtown,25,61,No
Williamtown,28,77,No
Williamtown,30.3,42,No
Williamtown,27.5,49,No
Williamtown,27.5,70,No
Williamtown,24.5,69,No
Williamtown,25.5,62,No
Williamtown,31.9,52,No
Williamtown,38.6,38,No
Williamtown,23,87,No
Williamtown,30.9,38,Yes
Williamtown,24.6,54,No
Williamtown,29.2,55,No
Williamtown,34.3,32,Yes
Williamtown,34.1,32,No
Williamtown,33.5,51,No
Williamtown,26.9,71,No
Williamtown,20.1,93,Yes
Williamtown,22.6,92,Yes
Williamtown,24.9,91,Yes
Williamtown,24.9,69,Yes
Williamtown,24.5,66,Yes
Williamtown,26.4,75,Yes
Williamtown,30.6,51,No
Williamtown,25.4,92,Yes
Williamtown,22.4,95,Yes
Williamtown,25,60,Yes
Williamtown,30.4,51,No
Williamtown,28.4,72,No
Williamtown,26.2,75,No
Williamtown,27,61,No
Williamtown,35.4,37,No
Williamtown,33.8,70,No
Williamtown,25.7,78,No
Williamtown,35.9,51,No
Williamtown,29.2,78,No
Williamtown,25.8,88,Yes
Williamtown,25.9,81,No
Williamtown,27.4,59,No
Williamtown,35.9,71,Yes
Williamtown,29.6,17,No
Williamtown,25.3,36,No
Williamtown,33.7,15,No
Williamtown,34.1,45,No
Williamtown,39.8,21,No
Williamtown,42.2,10,No
Williamtown,26.5,68,No
Williamtown,28.7,69,No
Williamtown,36.7,52,Yes
Williamtown,26.9,77,Yes
Williamtown,27.9,75,Yes
Williamtown,30.3,63,Yes
Williamtown,27.9,86,Yes
Williamtown,28.7,65,No
Williamtown,28.9,59,Yes
Williamtown,27.9,74,No
Williamtown,27.8,64,Yes
Williamtown,28.7,77,Yes
Williamtown,30.8,67,Yes
Williamtown,28,92,No
Williamtown,26.4,80,Yes
Williamtown,29.1,66,Yes
Williamtown,28.7,64,No
Williamtown,32,53,No
Williamtown,31.2,49,No
Williamtown,37.5,32,No
Williamtown,29.4,63,No
Williamtown,31.5,71,Yes
Williamtown,31.1,66,Yes
Williamtown,26.1,62,No
Williamtown,25.4,63,No
Williamtown,26.2,50,No
Williamtown,25.7,56,No
Williamtown,30.4,49,No
Williamtown,35.2,25,No
Williamtown,37.3,24,No
Williamtown,33.4,74,No
Williamtown,25.4,52,No
Williamtown,26.5,48,No
Williamtown,27.3,52,Yes
Williamtown,30.8,50,No
Williamtown,31,40,No
Williamtown,21.5,96,Yes
Williamtown,23.6,56,Yes
Williamtown,24.6,65,No
Williamtown,27.4,55,Yes
Williamtown,28.5,54,No
Williamtown,29.3,89,Yes
Williamtown,29.3,57,Yes
Williamtown,33.5,45,No
Williamtown,31,25,No
Williamtown,25.2,93,No
Williamtown,24.9,47,Yes
Williamtown,25.7,51,NaN
Williamtown,23.2,72,Yes
Williamtown,24.1,63,Yes
Williamtown,25.3,59,No
Williamtown,25.9,57,No
Williamtown,26.1,52,No
Williamtown,27.5,52,No
Williamtown,30.8,37,No
Williamtown,31.9,42,No
Williamtown,33.5,29,No
Williamtown,26.7,57,No
Williamtown,27.8,57,No
Williamtown,26.7,63,No
Williamtown,26.3,64,No
Williamtown,34,27,No
Williamtown,28,75,No
Williamtown,31.6,47,No
Williamtown,31.5,53,No
Williamtown,22.5,93,Yes
Williamtown,24,64,Yes
Williamtown,24.5,59,No
Williamtown,24,55,No
Williamtown,24.2,50,No
Williamtown,22.8,54,Yes
Williamtown,22.7,60,Yes
Williamtown,25.5,66,No
Williamtown,22.9,84,Yes
Williamtown,29.1,38,Yes
Williamtown,24,57,No
Williamtown,28.4,31,No
Williamtown,29,38,No
Williamtown,24.1,26,No
Williamtown,23,52,No
Williamtown,24.7,52,No
Williamtown,25.2,30,No
Williamtown,22.7,71,No
Williamtown,24.7,72,No
Williamtown,24.8,75,No
Williamtown,25.4,66,No
Williamtown,25.4,63,No
Williamtown,25.4,62,No
Williamtown,28.1,61,No
Williamtown,30,28,No
Williamtown,27.1,46,No
Williamtown,19.3,90,Yes
Williamtown,21.2,52,Yes
Williamtown,22.7,37,No
Williamtown,24.3,28,No
Williamtown,25,30,No
Williamtown,23.3,98,No
Williamtown,20.8,77,Yes
Williamtown,26.1,41,No
Williamtown,24.9,65,No
Williamtown,24,67,No
Williamtown,26.4,50,No
Williamtown,20.2,33,No
Williamtown,21.5,48,No
Williamtown,22.8,39,No
Williamtown,23.1,49,No
Williamtown,24.1,63,No
Williamtown,26.9,29,No
Williamtown,18.2,26,No
Williamtown,20.5,33,No
Williamtown,19.9,37,No
Williamtown,21.5,53,No
Williamtown,19.8,77,No
Williamtown,16,84,Yes
Williamtown,16.8,75,Yes
Williamtown,19.9,70,Yes
Williamtown,19.8,66,Yes
Williamtown,21.3,72,No
Williamtown,15.9,93,Yes
Williamtown,19.2,69,Yes
Williamtown,20.8,68,No
Williamtown,19.3,82,Yes
Williamtown,19.4,90,Yes
Williamtown,21.1,51,Yes
Williamtown,20.9,71,NaN
Williamtown,17.6,95,Yes
Williamtown,18.2,53,Yes
Williamtown,18.8,87,No
Williamtown,19,69,Yes
Williamtown,19.8,65,No
Williamtown,20.2,74,Yes
Williamtown,19,94,Yes
Williamtown,20,63,Yes
Williamtown,18,57,No
Williamtown,17.2,79,Yes
Williamtown,17.9,63,Yes
Williamtown,18.3,31,No
Williamtown,16.6,26,No
Williamtown,15.8,42,No
Williamtown,16.6,44,No
Williamtown,17.8,64,No
Williamtown,18,66,No
Williamtown,18.4,71,No
Williamtown,18.9,58,No
Williamtown,15,96,No
Williamtown,18,41,Yes
Williamtown,18,42,No
Williamtown,18.9,48,No
Williamtown,15.8,94,Yes
Williamtown,17.7,69,Yes
Williamtown,19.7,50,Yes
Williamtown,18.8,60,No
Williamtown,19.5,62,No
Williamtown,19.4,68,No
Williamtown,16.4,44,No
Williamtown,16.3,44,No
Williamtown,15.1,32,No
Williamtown,14.6,32,No
Williamtown,16.4,36,No
Williamtown,14,72,NaN
Williamtown,16.2,34,NaN
Williamtown,16.8,57,NaN
Williamtown,15.4,81,Yes
Williamtown,17.1,75,Yes
Williamtown,15.1,94,No
Williamtown,16.1,92,Yes
Williamtown,17.8,93,NaN
Williamtown,18.8,69,NaN
Williamtown,16.6,90,Yes
Williamtown,17.5,79,No
Williamtown,19.6,82,No
Williamtown,17.5,38,Yes
Williamtown,17.8,33,No
Williamtown,16.3,52,No
Williamtown,17.3,61,No
Williamtown,19.3,47,No
Williamtown,17.3,57,No
Williamtown,17.7,55,Yes
Williamtown,15.9,59,Yes
Williamtown,16.5,85,Yes
Williamtown,17.5,62,Yes
Williamtown,17.4,72,NaN
Williamtown,17.8,74,Yes
Williamtown,16.4,74,Yes
Williamtown,16.8,78,Yes
Williamtown,15.3,97,No
Williamtown,15.1,95,Yes
Williamtown,22,72,No
Williamtown,21.6,52,No
Williamtown,19.4,39,NaN
Williamtown,14.8,46,Yes
Williamtown,15.4,81,Yes
Williamtown,18.9,41,Yes
Williamtown,17.7,35,No
Williamtown,16.7,44,No
Williamtown,16.5,44,No
Williamtown,17,60,No
Williamtown,18.6,59,No
Williamtown,16.2,97,No
Williamtown,18.6,44,Yes
Williamtown,17.5,47,No
Williamtown,18.4,47,No
Williamtown,20.6,38,NaN
Williamtown,21.2,30,NaN
Williamtown,17.9,36,No
Williamtown,16.7,39,No
Williamtown,21.5,33,No
Williamtown,24.3,44,No
Williamtown,19.6,25,No
Williamtown,17.6,29,No
Williamtown,17.7,43,No
Williamtown,13.7,97,Yes
Williamtown,19.4,39,Yes
Williamtown,19.4,26,No
Williamtown,17.7,40,No
Williamtown,17.8,40,No
Williamtown,17.5,39,No
Williamtown,18.1,56,No
Williamtown,19.2,56,No
Williamtown,22.5,36,No
Williamtown,24.6,31,No
Williamtown,22.4,71,Yes
Williamtown,18.6,69,Yes
Williamtown,22.1,84,Yes
Williamtown,22.2,38,Yes
Williamtown,20.8,31,No
Williamtown,19.3,61,No
Williamtown,17.8,53,No
Williamtown,19.8,66,No
Williamtown,24.8,35,Yes
Williamtown,19.7,41,No
Williamtown,21.7,53,No
Williamtown,24.9,33,No
Williamtown,21.3,54,No
Williamtown,20.6,63,Yes
Williamtown,20.6,35,No
Williamtown,18.8,29,No
Williamtown,22,32,No
Williamtown,19.4,67,No
Williamtown,20.4,53,No
Williamtown,23.4,69,No
Williamtown,21,57,No
Williamtown,19.3,65,No
Williamtown,26.3,41,No
Williamtown,28.2,16,No
Williamtown,23.7,43,No
Williamtown,29.8,36,No
Williamtown,28.1,22,No
Williamtown,20.3,56,No
Williamtown,18.6,35,No
Williamtown,21.5,40,No
Williamtown,20.5,75,No
Williamtown,20.4,67,Yes
Williamtown,21,69,NaN
Williamtown,23.4,73,Yes
Williamtown,24.2,64,No
Williamtown,25.9,55,No
Williamtown,20.5,62,No
Williamtown,20.2,54,Yes
Williamtown,21.8,42,No
Williamtown,23.3,55,Yes
Williamtown,24.8,52,Yes
Williamtown,26.9,43,NaN
Williamtown,28.3,44,No
Williamtown,23.1,74,No
Williamtown,16.9,25,Yes
Williamtown,23.1,27,No
Williamtown,25.1,28,No
Williamtown,19.2,79,No
Williamtown,21.5,50,No
Williamtown,24.1,50,No
Williamtown,27,45,No
Williamtown,31.1,25,No
Williamtown,16,94,Yes
Williamtown,21.1,65,Yes
Williamtown,26.1,49,Yes
Williamtown,26.5,76,No
Williamtown,21.5,62,No
Williamtown,23.7,56,No
Williamtown,29.5,52,No
Williamtown,30.5,64,No
Williamtown,21.8,96,Yes
Williamtown,21.8,43,Yes
Williamtown,25.7,30,No
Williamtown,20.1,69,No
Williamtown,18.5,62,Yes
Williamtown,19.9,60,Yes
Williamtown,23.7,60,No
Williamtown,30.5,42,No
Williamtown,27.2,56,Yes
Williamtown,29.1,52,No
Williamtown,28.6,53,Yes
Williamtown,30.2,44,No
Williamtown,32.5,70,No
Williamtown,32.9,45,No
Williamtown,30.7,95,No
Williamtown,22.1,70,Yes
Williamtown,22.2,65,Yes
Williamtown,22.8,69,No
Williamtown,20.4,70,Yes
Williamtown,22.8,54,No
Williamtown,25.1,52,No
Williamtown,26.2,45,No
Williamtown,26.6,49,No
Williamtown,28.5,45,No
Williamtown,30.3,39,No
Williamtown,31,40,No
Williamtown,30.7,42,No
Williamtown,27.8,51,No
Williamtown,23.9,70,No
Williamtown,26.5,67,No
Williamtown,23.4,95,Yes
Williamtown,27.5,58,Yes
Williamtown,29.7,50,Yes
Williamtown,27,60,No
Williamtown,29.4,54,No
Williamtown,28,57,No
Williamtown,28.1,55,No
Williamtown,31.8,56,No
Williamtown,35.3,43,No
Williamtown,27.5,71,Yes
Williamtown,26.5,46,No
Williamtown,32.9,22,No
Williamtown,26.2,61,No
Williamtown,26.1,61,No
Williamtown,29.2,55,No
Williamtown,30.4,64,No
Williamtown,26.1,63,Yes
Williamtown,25,47,No
Williamtown,24.5,54,No
Williamtown,24.2,24,Yes
Williamtown,28.8,21,No
Williamtown,26.9,44,No
Williamtown,28.3,53,No
Williamtown,24.5,60,No
Williamtown,31.5,50,No
Williamtown,31.2,74,No
Williamtown,23.1,75,No
Williamtown,23,60,No
Williamtown,29.2,46,No
Williamtown,32,31,No
Williamtown,33,44,No
Williamtown,35.2,28,NaN
Williamtown,28.3,68,NaN
Williamtown,26.1,74,No
Williamtown,26.3,53,No
Williamtown,24.6,59,No
Williamtown,26.7,56,Yes
Williamtown,27.9,69,Yes
Williamtown,28.3,61,No
Williamtown,28.7,64,No
Williamtown,27.5,72,Yes
Williamtown,27.4,75,No
Williamtown,29.9,63,Yes
Williamtown,29.7,53,No
Williamtown,31.8,51,No
Williamtown,29.7,81,No
Williamtown,28.9,50,Yes
Williamtown,34.8,35,No
Williamtown,26.8,61,Yes
Williamtown,28.4,54,No
Williamtown,27.2,65,No
Williamtown,30,50,No
Williamtown,29.5,44,No
Williamtown,30.5,48,No
Williamtown,38.8,21,No
Williamtown,30.2,58,No
Williamtown,38.8,38,No
Williamtown,30.4,64,No
Williamtown,27.9,60,No
Williamtown,26.8,41,No
Williamtown,32.1,37,No
Williamtown,37,29,No
Williamtown,42.5,14,No
Williamtown,36.1,62,No
Williamtown,41.3,30,No
Williamtown,33.7,59,No
Williamtown,42.9,21,No
Williamtown,40.3,91,No
Williamtown,22.9,61,Yes
Williamtown,26.5,43,No
Williamtown,26.6,53,No
Williamtown,29.2,52,No
Williamtown,37.2,21,NaN
Williamtown,29.4,84,NaN
Williamtown,24.9,78,Yes
Williamtown,22.9,65,Yes
Williamtown,26,68,Yes
Williamtown,26.8,73,No
Williamtown,32.9,55,No
Williamtown,NaN,NaN,Yes
Williamtown,35.5,44,No
Williamtown,37.2,46,No
Williamtown,24.9,78,Yes
Williamtown,24.2,57,Yes
Williamtown,25.7,52,Yes
Williamtown,25.5,52,No
Williamtown,26.8,60,No
Williamtown,29.1,55,No
Williamtown,33.3,31,No
Williamtown,30.6,69,No
Williamtown,38.4,26,No
Williamtown,22.1,77,Yes
Williamtown,31,61,No
Williamtown,27.4,64,No
Williamtown,25,47,No
Williamtown,24.7,45,No
Williamtown,25.8,47,No
Williamtown,28.8,44,No
Williamtown,29.3,53,No
Williamtown,29.8,54,No
Williamtown,24.9,78,Yes
Williamtown,29.5,64,No
Williamtown,32.1,49,No
Williamtown,30.5,75,No
Williamtown,26.7,65,No
Williamtown,28.1,69,No
Williamtown,24.2,89,No
Williamtown,25.4,67,Yes
Williamtown,26.9,76,No
Williamtown,26.9,67,Yes
Williamtown,28.1,69,Yes
Williamtown,31.3,63,No
Williamtown,32.3,34,No
Williamtown,28.6,30,No
Williamtown,27.6,38,No
Williamtown,22.9,89,No
Williamtown,23.5,56,Yes
Williamtown,24.3,82,Yes
Williamtown,26.1,53,No
Williamtown,30.2,44,No
Williamtown,25.4,62,No
Williamtown,22.7,61,Yes
Williamtown,19.6,72,No
Williamtown,21.3,74,No
Williamtown,20.8,85,No
Williamtown,20.9,56,Yes
Williamtown,19.9,53,NaN
Williamtown,20.9,52,NaN
Williamtown,22,31,NaN
Williamtown,19.9,79,No
Williamtown,18.4,44,Yes
Williamtown,17.5,37,No
Williamtown,17.3,31,No
Williamtown,20.9,42,No
Williamtown,18.1,25,No
Williamtown,18.5,28,No
Williamtown,20.5,34,No
Williamtown,19.5,63,No
Williamtown,20.4,69,Yes
Williamtown,20.9,67,No
Williamtown,21.8,63,NaN
Williamtown,23.1,45,NaN
Williamtown,23,55,NaN
Williamtown,24,39,Yes
Williamtown,21,48,NaN
Williamtown,15.7,66,NaN
Williamtown,17.5,62,Yes
Williamtown,18.1,41,NaN
Williamtown,17.1,87,NaN
Williamtown,18.9,81,Yes
Williamtown,18.2,95,No
Williamtown,19.5,91,Yes
Williamtown,21.4,58,Yes
Williamtown,21.5,62,Yes
Williamtown,19.7,52,NaN
Williamtown,21.3,57,NaN
Williamtown,19.1,47,NaN
Williamtown,19,40,Yes
Williamtown,18.3,33,No
Williamtown,15.1,28,No
Williamtown,15.2,41,No
Williamtown,17.5,47,NaN
Williamtown,17.1,51,NaN
Williamtown,18.2,71,Yes
Williamtown,19.1,51,Yes
Williamtown,19.2,65,Yes
Williamtown,18.6,78,Yes
Williamtown,20.1,70,Yes
Williamtown,18.9,39,NaN
Williamtown,17.3,42,NaN
Williamtown,17.8,37,NaN
Williamtown,18.8,38,No
Williamtown,20.4,30,No
Williamtown,15.4,39,No
Williamtown,18.1,46,No
Williamtown,17.9,44,NaN
Williamtown,18.8,54,NaN
Williamtown,21,40,No
Williamtown,19.9,52,No
Williamtown,17.7,78,No
Williamtown,19.2,69,Yes
Williamtown,17.9,59,No
Williamtown,17.5,72,NaN
Williamtown,18.8,62,NaN
Williamtown,19.9,47,NaN
Williamtown,22.2,40,Yes
Williamtown,17.2,30,No
Williamtown,17.4,27,No
Williamtown,18.5,36,No
Williamtown,16.2,31,No
Williamtown,14.7,38,No
Williamtown,15.3,30,No
Williamtown,17.6,34,No
Williamtown,17.5,33,No
Williamtown,14.9,42,No
Williamtown,16,35,No
Williamtown,12,97,NaN
Williamtown,16,63,NaN
Williamtown,17.8,71,NaN
Williamtown,19.1,46,Yes
Williamtown,15.3,38,NaN
Williamtown,16.5,86,Yes
Williamtown,15.2,94,Yes
Williamtown,16.1,88,NaN
Williamtown,14.4,78,NaN
Williamtown,17.1,50,Yes
Williamtown,19.3,40,No
Williamtown,18.1,43,No
Williamtown,16.9,59,No
Williamtown,18.3,48,Yes
Williamtown,19.8,33,No
Williamtown,20,36,No
Williamtown,21,34,No
Williamtown,22.6,36,No
Williamtown,23.9,28,No
Williamtown,21.3,47,No
Williamtown,24.7,37,No
Williamtown,22.9,35,NaN
Williamtown,24,35,NaN
Williamtown,17.5,70,No
Williamtown,17.9,44,Yes
Williamtown,16.9,40,NaN
Williamtown,17.3,34,NaN
Williamtown,18.3,38,NaN
Williamtown,18.3,51,NaN
Williamtown,18.1,50,NaN
Williamtown,18,66,NaN
Williamtown,18.7,56,Yes
Williamtown,18.6,59,No
Williamtown,17.4,90,NaN
Williamtown,17.8,38,Yes
Williamtown,17.4,91,NaN
Williamtown,19.2,59,NaN
Williamtown,19.6,69,Yes
Williamtown,18.8,60,Yes
Williamtown,19.4,52,No
Williamtown,19.2,49,No
Williamtown,22.1,42,No
Williamtown,21.6,50,No
Williamtown,15.9,80,No
Williamtown,20.8,58,No
Williamtown,24.4,33,No
Williamtown,19.7,64,No
Williamtown,19.8,65,No
Williamtown,20.2,63,NaN
Williamtown,19.5,52,NaN
Williamtown,20.2,51,NaN
Williamtown,23,34,Yes
Williamtown,24.4,38,No
Williamtown,25.8,28,No
Williamtown,19.2,46,No
Williamtown,20.8,67,No
Williamtown,13.9,79,NaN
Williamtown,18.4,30,NaN
Williamtown,19.8,34,NaN
